Life tables (period 5x10), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
NLD      2000-2009     70-74     0.02528  0.11936  2.66   81471    9725  384628  1179034  14.47
NLD      2000-2009     75-79     0.04332  0.19648  2.64   71747   14096  325401   794406  11.07
NLD      2000-2009     80-84     0.07548  0.31900  2.57   57650   18390  243637   469006   8.14
NLD      2000-2009     85-89     0.13150  0.49294  2.46   39260   19353  147173   225369   5.74
NLD      2000-2009     90-94     0.22361  0.69169  2.24   19907   13769   61577    78196   3.93
NLD      2000-2009     95-99     0.35147  0.84908  1.96    6138    5211   14827    16618   2.71
NLD      2000-2009    100-104    0.50938  0.93825  1.63     926     869    1706     1791   1.93
NLD      2000-2009    105-109    0.66942  0.97484  1.36      57      56      83       85   1.49
NLD      2000-2009    110+       0.78643  1.00000  1.27       1       1       2        2   1.27
NLD      2010-2019        0      0.00358  0.00357  0.14  100000     357   99694  8146570  81.47
NLD      2010-2019      1-4      0.00015  0.00058  1.65   99643      58  398436  8046876  80.76
NLD      2010-2019      5-9      0.00007  0.00037  2.40   99585      37  497830  7648440  76.80
NLD      2010-2019     10-14     0.00009  0.00045  2.66   99548      45  497637  7150610  71.83
NLD      2010-2019     15-19     0.00021  0.00103  2.83   99504     102  497297  6652973  66.86
NLD      2010-2019     20-24     0.00029  0.00143  2.55   99402     142  496659  6155676  61.93
NLD      2010-2019     25-29     0.00034  0.00170  2.61   99259     168  495894  5659017  57.01
NLD      2010-2019     30-34     0.00044  0.00221  2.62   99091     219  494932  5163123  52.11
NLD      2010-2019     35-39     0.00063  0.00313  2.66   98872     309  493636  4668191  47.21
NLD      2010-2019     40-44     0.00100  0.00499  2.69   98562     492  491677  4174555  42.35
NLD      2010-2019     45-49     0.00167  0.00834  2.71   98070     818  488481  3682878  37.55
NLD      2010-2019     50-54     0.00287  0.01425  2.71   97252    1386  483082  3194398  32.85
NLD      2010-2019     55-59     0.00477  0.02358  2.69   95866    2260  474106  2711315  28.28
NLD      2010-2019     60-64     0.00762  0.03745  2.66   93606    3506  459839  2237209  23.90
NLD      2010-2019     65-69     0.01202  0.05843  2.65   90100    5265  438153  1777370  19.73
NLD      2010-2019     70-74     0.01939  0.09276  2.66   84835    7869  405796  1339218  15.79
NLD      2010-2019     75-79     0.03353  0.15546  2.66   76966   11965  356872   933422  12.13
NLD      2010-2019     80-84     0.06197  0.27001  2.62   65001   17551  283213   576549   8.87
NLD      2010-2019     85-89     0.11514  0.44747  2.51   47450   21233  184409   293336   6.18
NLD      2010-2019     90-94     0.20632  0.66238  2.30   26217   17366   84168   108927   4.15
NLD      2010-2019     95-99     0.33780  0.83829  2.00    8852    7420   21966    24758   2.80
NLD      2010-2019    100-104    0.50446  0.93730  1.65    1431    1342    2660     2792   1.95
NLD      2010-2019    105-109    0.67463  0.97589  1.36      90      88     130      133   1.48
NLD      2010-2019    110+       0.79742  1.00000  1.25       2       2       3        3   1.25
NLD      2020-2022        0      0.00346  0.00345  0.14  100000     345   99704  8145863  81.46
NLD      2020-2022      1-4      0.00013  0.00052  1.66   99655      52  398500  8046159  80.74
NLD      2020-2022      5-9      0.00007  0.00034  2.40   99603      33  497930  7647659  76.78
NLD      2020-2022     10-14     0.00009  0.00047  2.99   99570      47  497755  7149729  71.81
NLD      2020-2022     15-19     0.00020  0.00099  2.80   99523      98  497399  6651974  66.84
NLD      2020-2022     20-24     0.00029  0.00146  2.41   99425     146  496747  6154576  61.90
NLD      2020-2022     25-29     0.00034  0.00170  2.61   99279     169  495992  5657829  56.99
NLD      2020-2022     30-34     0.00046  0.00232  2.66   99110     230  495015  5161837  52.08
NLD      2020-2022     35-39     0.00063  0.00316  2.66   98881     313  493671  4666822  47.20
NLD      2020-2022     40-44     0.00099  0.00495  2.65   98568     488  491696  4173151  42.34
NLD      2020-2022     45-49     0.00163  0.00810  2.70   98080     794  488571  3681455  37.54
NLD      2020-2022     50-54     0.00269  0.01339  2.67   97286    1303  483390  3192885  32.82
NLD      2020-2022     55-59     0.00432  0.02139  2.69   95983    2053  475179  2709495  28.23
NLD      2020-2022     60-64     0.00728  0.03582  2.70   93930    3364  461907  2234315  23.79
NLD      2020-2022     65-69     0.01200  0.05836  2.67   90566    5285  440514  1772409  19.57
NLD      2020-2022     70-74     0.01954  0.09342  2.66   85280    7967  407733  1331894  15.62
NLD      2020-2022     75-79     0.03439  0.15917  2.66   77313   12306  357786   924161  11.95
NLD      2020-2022     80-84     0.06193  0.26993  2.62   65008   17547  283333   566375   8.71
NLD      2020-2022     85-89     0.12068  0.46495  2.53   47460   22067  182856   283042   5.96
NLD      2020-2022     90-94     0.22024  0.68731  2.27   25394   17453   79244   100185   3.95
NLD      2020-2022     95-99     0.36130  0.85912  1.95    7940    6822   18881    20941   2.64
NLD      2020-2022    100-104    0.53607  0.94790  1.59    1119    1060    1978     2060   1.84
NLD      2020-2022    105-109    0.70705  0.97997  1.31      58      57      81       82   1.41
NLD      2020-2022    110+       0.82499  1.00000  1.21       1       1       1        1   1.21
NOR      1846-1849        0      0.11778  0.10888  0.31  100000   10888   92442  4644986  46.45
NOR      1846-1849      1-4      0.03021  0.11221  1.45   89112    9999  330987  4552544  51.09
NOR      1846-1849      5-9      0.00797  0.03896  2.17   79113    3082  386841  4221558  53.36
NOR      1846-1849     10-14     0.00405  0.02004  2.47   76031    1524  376294  3834716  50.44
NOR      1846-1849     15-19     0.00529  0.02614  2.66   74507    1948  367973  3458422  46.42
NOR      1846-1849     20-24     0.00699  0.03434  2.49   72559    2491  356535  3090449  42.59
NOR      1846-1849     25-29     0.00700  0.03439  2.51   70068    2410  344348  2733914  39.02
NOR      1846-1849     30-34     0.00831  0.04074  2.58   67658    2756  331627  2389566  35.32
NOR      1846-1849     35-39     0.01007  0.04914  2.52   64902    3189  316604  2057939  31.71
NOR      1846-1849     40-44     0.01096  0.05336  2.57   61712    3293  300557  1741335  28.22
NOR      1846-1849     45-49     0.01317  0.06385  2.60   58419    3730  283153  1440778  24.66
NOR      1846-1849     50-54     0.01713  0.08220  2.54   54690    4495  262402  1157625  21.17
NOR      1846-1849     55-59     0.02260  0.10722  2.62   50194    5382  238160   895222  17.84
NOR      1846-1849     60-64     0.03302  0.15290  2.58   44812    6852  207511   657062  14.66
NOR      1846-1849     65-69     0.04536  0.20412  2.55   37961    7749  170824   449551  11.84
NOR      1846-1849     70-74     0.06688  0.28885  2.64   30212    8727  130478   278728   9.23
NOR      1846-1849     75-79     0.11995  0.45831  2.43   21485    9847   82090   148249   6.90
NOR      1846-1849     80-84     0.14278  0.52002  2.39   11638    6052   42386    66159   5.68
NOR      1846-1849     85-89     0.20514  0.65606  2.25    5586    3665   17865    23773   4.26
