Life tables (period 5x5), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
BEL      1925-1929      1-4      0.00825  0.03227  1.28   91249    2945  356999  5760063  63.12
BEL      1925-1929      5-9      0.00203  0.01011  2.20   88304     893  439024  5403065  61.19
BEL      1925-1929     10-14     0.00172  0.00855  2.73   87412     747  435360  4964041  56.79
BEL      1925-1929     15-19     0.00329  0.01630  2.69   86665    1413  430060  4528681  52.26
BEL      1925-1929     20-24     0.00418  0.02069  2.54   85252    1764  421917  4098621  48.08
BEL      1925-1929     25-29     0.00432  0.02138  2.48   83488    1785  412941  3676703  44.04
BEL      1925-1929     30-34     0.00446  0.02206  2.52   81703    1803  404044  3263762  39.95
BEL      1925-1929     35-39     0.00495  0.02443  2.54   79900    1952  394698  2859719  35.79
BEL      1925-1929     40-44     0.00571  0.02816  2.53   77948    2195  384327  2465021  31.62
BEL      1925-1929     45-49     0.00741  0.03639  2.60   75753    2757  372139  2080694  27.47
BEL      1925-1929     50-54     0.01039  0.05068  2.60   72996    3699  356096  1708555  23.41
BEL      1925-1929     55-59     0.01502  0.07256  2.64   69297    5028  334635  1352459  19.52
BEL      1925-1929     60-64     0.02351  0.11139  2.64   64269    7159  304475  1017824  15.84
BEL      1925-1929     65-69     0.03757  0.17243  2.62   57110    9847  262141   713349  12.49
BEL      1925-1929     70-74     0.06218  0.27004  2.57   47262   12763  205246   451208   9.55
BEL      1925-1929     75-79     0.09953  0.39831  2.49   34499   13742  138071   245962   7.13
BEL      1925-1929     80-84     0.15750  0.55630  2.36   20758   11548   73319   107891   5.20
BEL      1925-1929     85-89     0.24146  0.71476  2.15    9210    6583   27263    34572   3.75
BEL      1925-1929     90-94     0.34318  0.84349  1.99    2627    2216    6457     7309   2.78
BEL      1925-1929     95-99     0.47453  0.92196  1.68     411     379     799      852   2.07
BEL      1925-1929    100-104    0.60426  0.96216  1.46      32      31      51       53   1.64
BEL      1925-1929    105-109    0.72192  0.98038  1.29       1       1       2        2   1.38
BEL      1925-1929    110+       0.80573  1.00000  1.24       0       0       0        0   1.24
BEL      1930-1934        0      0.08328  0.07878  0.31  100000    7878   94596  6059419  60.59
BEL      1930-1934      1-4      0.00635  0.02499  1.34   92122    2302  362368  5964823  64.75
BEL      1930-1934      5-9      0.00201  0.00999  2.27   89820     897  446653  5602454  62.37
BEL      1930-1934     10-14     0.00144  0.00718  2.62   88923     639  443096  5155801  57.98
BEL      1930-1934     15-19     0.00270  0.01341  2.71   88284    1184  438705  4712704  53.38
BEL      1930-1934     20-24     0.00355  0.01758  2.54   87100    1531  431728  4274000  49.07
BEL      1930-1934     25-29     0.00372  0.01844  2.49   85569    1578  423879  3842272  44.90
BEL      1930-1934     30-34     0.00391  0.01934  2.52   83991    1624  415918  3418393  40.70
BEL      1930-1934     35-39     0.00451  0.02232  2.51   82366    1839  407246  3002474  36.45
BEL      1930-1934     40-44     0.00548  0.02704  2.61   80528    2178  397435  2595228  32.23
BEL      1930-1934     45-49     0.00709  0.03486  2.58   78350    2731  385144  2197793  28.05
BEL      1930-1934     50-54     0.00951  0.04649  2.62   75619    3515  369743  1812649  23.97
BEL      1930-1934     55-59     0.01417  0.06855  2.64   72104    4943  348872  1442907  20.01
BEL      1930-1934     60-64     0.02218  0.10537  2.64   67161    7077  319086  1094035  16.29
BEL      1930-1934     65-69     0.03559  0.16411  2.63   60084    9860  277071   774949  12.90
BEL      1930-1934     70-74     0.05783  0.25356  2.57   50224   12735  220208   497878   9.91
BEL      1930-1934     75-79     0.09563  0.38588  2.50   37489   14466  151265   277670   7.41
BEL      1930-1934     80-84     0.14690  0.53072  2.39   23023   12219   83174   126405   5.49
BEL      1930-1934     85-89     0.22426  0.68924  2.20   10804    7447   33205    43231   4.00
BEL      1930-1934     90-94     0.31607  0.80823  1.98    3357    2714    8585    10025   2.99
BEL      1930-1934     95-99     0.43722  0.90336  1.75     644     582    1330     1440   2.24
BEL      1930-1934    100-104    0.56166  0.95166  1.53      62      59     105      110   1.77
BEL      1930-1934    105-109    0.67974  0.97499  1.34       3       3       4        4   1.47
BEL      1930-1934    110+       0.76731  1.00000  1.30       0       0       0        0   1.30
BEL      1935-1939        0      0.07573  0.07199  0.31  100000    7199   95062  6222718  62.23
BEL      1935-1939      1-4      0.00517  0.02039  1.41   92801    1892  366293  6127656  66.03
BEL      1935-1939      5-9      0.00167  0.00830  2.22   90909     754  452447  5761362  63.38
BEL      1935-1939     10-14     0.00130  0.00647  2.64   90154     583  449395  5308915  58.89
BEL      1935-1939     15-19     0.00213  0.01059  2.68   89572     948  445657  4859521  54.25
BEL      1935-1939     20-24     0.00286  0.01422  2.52   88623    1260  439992  4413864  49.80
BEL      1935-1939     25-29     0.00314  0.01557  2.52   87363    1360  433435  3973872  45.49
BEL      1935-1939     30-34     0.00339  0.01682  2.54   86003    1446  426458  3540437  41.17
BEL      1935-1939     35-39     0.00410  0.02027  2.55   84556    1714  418579  3113979  36.83
BEL      1935-1939     40-44     0.00500  0.02469  2.60   82842    2045  409293  2695400  32.54
BEL      1935-1939     45-49     0.00676  0.03325  2.62   80797    2687  397600  2286107  28.29
BEL      1935-1939     50-54     0.00952  0.04656  2.61   78111    3637  381864  1888507  24.18
BEL      1935-1939     55-59     0.01367  0.06622  2.64   74474    4932  360732  1506642  20.23
BEL      1935-1939     60-64     0.02138  0.10175  2.64   69542    7076  331028  1145911  16.48
BEL      1935-1939     65-69     0.03429  0.15850  2.62   62466    9901  288785   814883  13.05
BEL      1935-1939     70-74     0.05642  0.24850  2.60   52565   13063  231521   526098  10.01
BEL      1935-1939     75-79     0.09356  0.37904  2.50   39503   14973  160041   294578   7.46
BEL      1935-1939     80-84     0.14561  0.52747  2.39   24530   12938   88855   134536   5.48
BEL      1935-1939     85-89     0.22601  0.69494  2.23   11591    8055   35640    45682   3.94
BEL      1935-1939     90-94     0.33417  0.82505  1.93    3536    2917    8730    10042   2.84
BEL      1935-1939     95-99     0.46258  0.91692  1.71     619     567    1226     1312   2.12
BEL      1935-1939    100-104    0.59632  0.96064  1.47      51      49      83       86   1.67
BEL      1935-1939    105-109    0.71834  0.98007  1.29       2       2       3        3   1.39
BEL      1935-1939    110+       0.80513  1.00000  1.24       0       0       0        0   1.24
BEL      1940-1944        0      0.07733  0.07343  0.31  100000    7343   94963  6162354  61.62
BEL      1940-1944      1-4      0.00499  0.01973  1.55   92657    1828  366143  6067390  65.48
BEL      1940-1944      5-9      0.00202  0.01005  2.27   90829     913  451653  5701247  62.77
BEL      1940-1944     10-14     0.00175  0.00869  2.61   89916     782  447711  5249594  58.38
BEL      1940-1944     15-19     0.00250  0.01240  2.67   89134    1106  443098  4801883  53.87
BEL      1940-1944     20-24     0.00333  0.01654  2.54   88028    1456  436566  4358785  49.52
BEL      1940-1944     25-29     0.00359  0.01776  2.45   86573    1538  428942  3922219  45.31
BEL      1940-1944     30-34     0.00364  0.01805  2.52   85035    1535  421362  3493277  41.08
BEL      1940-1944     35-39     0.00405  0.02006  2.55   83500    1675  413394  3071915  36.79
BEL      1940-1944     40-44     0.00513  0.02533  2.58   81825    2073  404101  2658521  32.49
BEL      1940-1944     45-49     0.00702  0.03454  2.61   79753    2754  392180  2254419  28.27
BEL      1940-1944     50-54     0.00939  0.04590  2.61   76998    3534  376544  1862239  24.19
BEL      1940-1944     55-59     0.01364  0.06607  2.64   73464    4854  355859  1485696  20.22
BEL      1940-1944     60-64     0.02081  0.09912  2.62   68610    6801  326864  1129837  16.47
BEL      1940-1944     65-69     0.03360  0.15566  2.64   61809    9621  286321   802972  12.99
BEL      1940-1944     70-74     0.05582  0.24589  2.58   52188   12833  229895   516651   9.90
BEL      1940-1944     75-79     0.09389  0.38107  2.53   39355   14997  159735   286756   7.29
BEL      1940-1944     80-84     0.15456  0.55102  2.40   24358   13422   86841   127021   5.21
BEL      1940-1944     85-89     0.24482  0.72306  2.17   10936    7908   32300    40181   3.67
BEL      1940-1944     90-94     0.36913  0.86097  1.90    3029    2608    7064     7880   2.60
BEL      1940-1944     95-99     0.50863  0.93648  1.63     421     394     775      816   1.94
BEL      1940-1944    100-104    0.64934  0.97107  1.39      27      26      40       41   1.53
BEL      1940-1944    105-109    0.76954  0.98518  1.22       1       1       1        1   1.30
BEL      1940-1944    110+       0.84978  1.00000  1.18       0       0       0        0   1.18
BEL      1945-1949        0      0.06566  0.06278  0.30  100000    6278   95615  6561957  65.62
BEL      1945-1949      1-4      0.00313  0.01241  1.56   93722    1163  372047  6466342  69.00
BEL      1945-1949      5-9      0.00111  0.00554  2.23   92559     512  461374  6094295  65.84
BEL      1945-1949     10-14     0.00090  0.00448  2.64   92046     412  459258  5632921  61.20
BEL      1945-1949     15-19     0.00148  0.00739  2.71   91634     677  456621  5173663  56.46
BEL      1945-1949     20-24     0.00204  0.01014  2.57   90957     922  452546  4717042  51.86
BEL      1945-1949     25-29     0.00231  0.01147  2.55   90035    1033  447642  4264496  47.37
BEL      1945-1949     30-34     0.00268  0.01333  2.49   89002    1186  442032  3816854  42.89
BEL      1945-1949     35-39     0.00289  0.01437  2.61   87816    1261  436062  3374823  38.43
BEL      1945-1949     40-44     0.00386  0.01914  2.63   86554    1656  428840  2938761  33.95
BEL      1945-1949     45-49     0.00537  0.02652  2.64   84898    2251  419176  2509921  29.56
BEL      1945-1949     50-54     0.00786  0.03859  2.63   82647    3189  405680  2090746  25.30
BEL      1945-1949     55-59     0.01172  0.05703  2.66   79458    4532  386668  1685066  21.21
BEL      1945-1949     60-64     0.01846  0.08842  2.64   74926    6625  358983  1298398  17.33
BEL      1945-1949     65-69     0.02976  0.13904  2.64   68301    9496  319096   939415  13.75
BEL      1945-1949     70-74     0.05047  0.22530  2.62   58805   13248  262505   620319  10.55
BEL      1945-1949     75-79     0.08440  0.34939  2.54   45556   15917  188592   357814   7.85
BEL      1945-1949     80-84     0.13818  0.50871  2.41   29639   15078  109114   169222   5.71
BEL      1945-1949     85-89     0.21274  0.67010  2.24   14561    9758   45867    60108   4.13
BEL      1945-1949     90-94     0.31918  0.81253  1.98    4804    3903   12229    14241   2.96
BEL      1945-1949     95-99     0.43730  0.90400  1.76     901     814    1862     2013   2.23
BEL      1945-1949    100-104    0.56783  0.95365  1.52      86      82     145      151   1.75
BEL      1945-1949    105-109    0.69067  0.97665  1.33       4       4       6        6   1.44
BEL      1945-1949    110+       0.78047  1.00000  1.28       0       0       0        0   1.28
BEL      1950-1954        0      0.04185  0.04051  0.21  100000    4051   96796  7012611  70.13
BEL      1950-1954      1-4      0.00153  0.00608  1.46   95949     583  382316  6915815  72.08
BEL      1950-1954      5-9      0.00050  0.00248  2.36   95366     236  476206  6533499  68.51
BEL      1950-1954     10-14     0.00041  0.00203  2.54   95130     193  475174  6057294  63.67
BEL      1950-1954     15-19     0.00056  0.00280  2.70   94937     266  474070  5582119  58.80
BEL      1950-1954     20-24     0.00092  0.00459  2.69   94670     435  472346  5108050  53.96
BEL      1950-1954     25-29     0.00115  0.00572  2.57   94236     539  469868  4635703  49.19
BEL      1950-1954     30-34     0.00147  0.00732  2.63   93696     686  466854  4165835  44.46
BEL      1950-1954     35-39     0.00196  0.00974  2.62   93010     906  462901  3698981  39.77
BEL      1950-1954     40-44     0.00277  0.01374  2.63   92105    1265  457528  3236080  35.13
BEL      1950-1954     45-49     0.00420  0.02077  2.64   90839    1887  449751  2778552  30.59
BEL      1950-1954     50-54     0.00635  0.03131  2.67   88952    2785  438274  2328801  26.18
BEL      1950-1954     55-59     0.00988  0.04827  2.65   86167    4159  421064  1890527  21.94
BEL      1950-1954     60-64     0.01592  0.07676  2.67   82008    6295  395389  1469463  17.92
BEL      1950-1954     65-69     0.02701  0.12700  2.65   75713    9615  355951  1074074  14.19
BEL      1950-1954     70-74     0.04654  0.20951  2.62   66098   13848  297588   718123  10.86
BEL      1950-1954     75-79     0.08025  0.33531  2.55   52250   17520  218304   420535   8.05
BEL      1950-1954     80-84     0.13278  0.49495  2.43   34730   17190  129460   202231   5.82
BEL      1950-1954     85-89     0.21084  0.66695  2.25   17540   11698   55486    72771   4.15
BEL      1950-1954     90-94     0.31945  0.81616  2.00    5842    4768   14925    17285   2.96
BEL      1950-1954     95-99     0.44491  0.90856  1.74    1074     976    2193     2361   2.20
BEL      1950-1954    100-104    0.58149  0.95738  1.50      98      94     162      168   1.71
BEL      1950-1954    105-109    0.70791  0.97895  1.31       4       4       6        6   1.41
BEL      1950-1954    110+       0.79839  1.00000  1.25       0       0       0        0   1.25
BEL      1955-1959        0      0.03135  0.03055  0.17  100000    3055   97459  7208651  72.09
BEL      1955-1959      1-4      0.00120  0.00478  1.49   96945     463  386616  7111191  73.35
BEL      1955-1959      5-9      0.00047  0.00234  2.09   96482     226  481752  6724575  69.70
BEL      1955-1959     10-14     0.00035  0.00177  2.58   96256     170  480867  6242823  64.86
BEL      1955-1959     15-19     0.00049  0.00245  2.63   96086     236  479868  5761955  59.97
BEL      1955-1959     20-24     0.00061  0.00306  2.62   95850     293  478552  5282087  55.11
BEL      1955-1959     25-29     0.00079  0.00394  2.54   95556     376  476858  4803535  50.27
BEL      1955-1959     30-34     0.00108  0.00537  2.67   95180     511  474709  4326678  45.46
BEL      1955-1959     35-39     0.00163  0.00813  2.61   94669     770  471507  3851968  40.69
BEL      1955-1959     40-44     0.00231  0.01149  2.64   93899    1079  466952  3380461  36.00
BEL      1955-1959     45-49     0.00358  0.01774  2.69   92821    1646  460293  2913509  31.39
BEL      1955-1959     50-54     0.00557  0.02751  2.67   91175    2508  450040  2453216  26.91
BEL      1955-1959     55-59     0.00886  0.04343  2.67   88666    3850  434379  2003176  22.59
BEL      1955-1959     60-64     0.01425  0.06895  2.68   84816    5848  410520  1568797  18.50
BEL      1955-1959     65-69     0.02417  0.11445  2.68   78968    9037  373849  1158276  14.67
BEL      1955-1959     70-74     0.04325  0.19615  2.63   69930   13717  317118   784427  11.22
BEL      1955-1959     75-79     0.07497  0.31727  2.58   56213   17835  237900   467309   8.31
BEL      1955-1959     80-84     0.12748  0.48083  2.45   38379   18454  144760   229409   5.98
BEL      1955-1959     85-89     0.20552  0.65712  2.26   19925   13093   63707    84648   4.25
BEL      1955-1959     90-94     0.30588  0.80373  2.05    6832    5491   17952    20941   3.07
BEL      1955-1959     95-99     0.43811  0.90516  1.76    1341    1214    2770     2989   2.23
BEL      1955-1959    100-104    0.57616  0.95617  1.51     127     122     211      219   1.72
BEL      1955-1959    105-109    0.70458  0.97859  1.31       6       5       8        8   1.42
BEL      1955-1959    110+       0.79663  1.00000  1.26       0       0       0        0   1.26
BEL      1960-1964        0      0.02467  0.02416  0.14  100000    2416   97928  7323092  73.23
BEL      1960-1964      1-4      0.00089  0.00357  1.50   97584     349  389466  7225164  74.04
BEL      1960-1964      5-9      0.00040  0.00198  2.21   97235     192  485641  6835698  70.30
BEL      1960-1964     10-14     0.00030  0.00147  2.39   97043     143  484842  6350057  65.44
BEL      1960-1964     15-19     0.00041  0.00204  2.77   96900     197  484059  5865215  60.53
BEL      1960-1964     20-24     0.00059  0.00297  2.49   96703     287  482793  5381156  55.65
BEL      1960-1964     25-29     0.00069  0.00346  2.61   96416     334  481284  4898363  50.80
BEL      1960-1964     30-34     0.00094  0.00470  2.70   96082     451  479372  4417079  45.97
BEL      1960-1964     35-39     0.00143  0.00711  2.64   95631     680  476552  3937707  41.18
BEL      1960-1964     40-44     0.00213  0.01057  2.65   94951    1004  472401  3461155  36.45
BEL      1960-1964     45-49     0.00339  0.01683  2.67   93947    1581  466058  2988754  31.81
BEL      1960-1964     50-54     0.00513  0.02537  2.65   92366    2343  456329  2522696  27.31
BEL      1960-1964     55-59     0.00807  0.03961  2.67   90023    3566  441797  2066367  22.95
BEL      1960-1964     60-64     0.01348  0.06538  2.69   86457    5652  419231  1624570  18.79
BEL      1960-1964     65-69     0.02341  0.11101  2.68   80805    8970  383179  1205339  14.92
BEL      1960-1964     70-74     0.04110  0.18739  2.65   71834   13461  327557   822160  11.45
BEL      1960-1964     75-79     0.07296  0.31002  2.58   58373   18097  248039   494604   8.47
BEL      1960-1964     80-84     0.12226  0.46627  2.46   40277   18780  153607   246565   6.12
BEL      1960-1964     85-89     0.20009  0.64719  2.27   21497   13913   69531    92958   4.32
BEL      1960-1964     90-94     0.30300  0.79885  2.04    7584    6059   19996    23426   3.09
BEL      1960-1964     95-99     0.43392  0.90314  1.77    1526    1378    3175     3431   2.25
BEL      1960-1964    100-104    0.57419  0.95581  1.51     148     141     246      255   1.73
BEL      1960-1964    105-109    0.70484  0.97868  1.31       7       6       9        9   1.42
BEL      1960-1964    110+       0.79822  1.00000  1.25       0       0       0        0   1.25
BEL      1965-1969        0      0.01984  0.01950  0.12  100000    1950   98291  7382586  73.83
BEL      1965-1969      1-4      0.00083  0.00333  1.58   98050     326  391408  7284295  74.29
BEL      1965-1969      5-9      0.00037  0.00184  2.31   97723     180  488132  6892887  70.53
BEL      1965-1969     10-14     0.00032  0.00160  2.67   97543     156  487354  6404754  65.66
BEL      1965-1969     15-19     0.00045  0.00224  2.76   97388     218  486449  5917401  60.76
BEL      1965-1969     20-24     0.00058  0.00288  2.56   97170     280  485167  5430952  55.89
BEL      1965-1969     25-29     0.00068  0.00339  2.52   96890     328  483635  4945785  51.05
BEL      1965-1969     30-34     0.00087  0.00436  2.67   96562     421  481826  4462150  46.21
BEL      1965-1969     35-39     0.00129  0.00645  2.71   96140     620  479282  3980324  41.40
BEL      1965-1969     40-44     0.00208  0.01034  2.74   95520     987  475367  3501042  36.65
BEL      1965-1969     45-49     0.00342  0.01694  2.70   94533    1602  468977  3025674  32.01
BEL      1965-1969     50-54     0.00521  0.02575  2.63   92931    2393  458992  2556697  27.51
BEL      1965-1969     55-59     0.00798  0.03915  2.68   90538    3545  444484  2097705  23.17
BEL      1965-1969     60-64     0.01304  0.06329  2.66   86993    5506  422106  1653221  19.00
BEL      1965-1969     65-69     0.02252  0.10697  2.67   81487    8717  387142  1231115  15.11
BEL      1965-1969     70-74     0.03998  0.18270  2.65   72770   13295  332546   843973  11.60
BEL      1965-1969     75-79     0.07023  0.30022  2.58   59475   17856  254241   511427   8.60
BEL      1965-1969     80-84     0.12106  0.46320  2.47   41620   19279  159253   257187   6.18
BEL      1965-1969     85-89     0.19576  0.63966  2.29   22341   14291   73002    97933   4.38
BEL      1965-1969     90-94     0.30240  0.79757  2.04    8050    6421   21233    24932   3.10
BEL      1965-1969     95-99     0.42953  0.90071  1.78    1630    1468    3417     3699   2.27
BEL      1965-1969    100-104    0.56956  0.95464  1.52     162     154     271      282   1.74
BEL      1965-1969    105-109    0.70065  0.97817  1.32       7       7      10       10   1.42
BEL      1965-1969    110+       0.79474  1.00000  1.26       0       0       0        0   1.26
BEL      1970-1974        0      0.01650  0.01626  0.12  100000    1626   98561  7467119  74.67
BEL      1970-1974      1-4      0.00074  0.00296  1.57   98374     291  392788  7368558  74.90
BEL      1970-1974      5-9      0.00033  0.00166  2.44   98083     163  489997  6975770  71.12
BEL      1970-1974     10-14     0.00026  0.00131  2.54   97920     129  489283  6485774  66.24
BEL      1970-1974     15-19     0.00048  0.00241  2.68   97791     236  488409  5996491  61.32
BEL      1970-1974     20-24     0.00056  0.00280  2.41   97556     273  487071  5508082  56.46
BEL      1970-1974     25-29     0.00063  0.00312  2.58   97282     304  485677  5021011  51.61
BEL      1970-1974     30-34     0.00081  0.00407  2.59   96979     394  483942  4535334  46.77
BEL      1970-1974     35-39     0.00125  0.00621  2.70   96584     600  481541  4051392  41.95
BEL      1970-1974     40-44     0.00198  0.00984  2.72   95985     945  477766  3569852  37.19
BEL      1970-1974     45-49     0.00317  0.01572  2.70   95040    1494  471764  3092085  32.53
BEL      1970-1974     50-54     0.00508  0.02509  2.65   93547    2347  462227  2620322  28.01
BEL      1970-1974     55-59     0.00763  0.03748  2.68   91200    3418  448077  2158095  23.66
BEL      1970-1974     60-64     0.01236  0.06010  2.68   87782    5276  426672  1710018  19.48
BEL      1970-1974     65-69     0.02091  0.09969  2.68   82506    8225  393415  1283346  15.55
BEL      1970-1974     70-74     0.03694  0.16999  2.66   74281   12627  341826   889931  11.98
BEL      1970-1974     75-79     0.06613  0.28557  2.61   61654   17607  266237   548105   8.89
BEL      1970-1974     80-84     0.11444  0.44417  2.48   44047   19565  170958   281867   6.40
BEL      1970-1974     85-89     0.18782  0.62365  2.31   24483   15268   81295   110909   4.53
BEL      1970-1974     90-94     0.28885  0.78458  2.09    9214    7229   25028    29614   3.21
BEL      1970-1974     95-99     0.42111  0.89616  1.80    1985    1779    4224     4587   2.31
BEL      1970-1974    100-104    0.56332  0.95316  1.53     206     196     349      363   1.76
BEL      1970-1974    105-109    0.69725  0.97781  1.32      10       9      14       14   1.43
BEL      1970-1974    110+       0.79345  1.00000  1.26       0       0       0        0   1.26
BEL      1975-1979        0      0.01227  0.01214  0.12  100000    1214   98936  7585010  75.85
BEL      1975-1979      1-4      0.00062  0.00249  1.59   98786     246  394549  7486074  75.78
BEL      1975-1979      5-9      0.00029  0.00144  2.38   98539     142  492325  7091525  71.97
BEL      1975-1979     10-14     0.00025  0.00123  2.74   98397     121  491712  6599200  67.07
BEL      1975-1979     15-19     0.00046  0.00230  2.73   98276     226  490866  6107489  62.15
BEL      1975-1979     20-24     0.00054  0.00268  2.50   98050     262  489594  5616623  57.28
BEL      1975-1979     25-29     0.00063  0.00312  2.55   97787     305  488188  5127029  52.43
BEL      1975-1979     30-34     0.00083  0.00414  2.61   97482     403  486449  4638840  47.59
BEL      1975-1979     35-39     0.00123  0.00613  2.67   97079     595  484012  4152391  42.77
BEL      1975-1979     40-44     0.00191  0.00950  2.69   96484     917  480308  3668379  38.02
BEL      1975-1979     45-49     0.00300  0.01489  2.70   95567    1423  474561  3188072  33.36
BEL      1975-1979     50-54     0.00465  0.02299  2.63   94145    2164  465605  2713511  28.82
BEL      1975-1979     55-59     0.00715  0.03516  2.67   91981    3234  452376  2247906  24.44
BEL      1975-1979     60-64     0.01095  0.05338  2.64   88747    4737  432547  1795530  20.23
BEL      1975-1979     65-69     0.01835  0.08807  2.71   84010    7399  403137  1362983  16.22
BEL      1975-1979     70-74     0.03319  0.15408  2.68   76612   11804  355686   959845  12.53
BEL      1975-1979     75-79     0.06004  0.26254  2.61   64807   17015  283399   604159   9.32
BEL      1975-1979     80-84     0.10594  0.41907  2.51   47792   20028  189057   320760   6.71
BEL      1975-1979     85-89     0.17622  0.59988  2.34   27764   16655   94511   131703   4.74
BEL      1975-1979     90-94     0.27486  0.76597  2.11   11109    8509   30959    37192   3.35
BEL      1975-1979     95-99     0.40431  0.88606  1.83    2600    2304    5698     6233   2.40
BEL      1975-1979    100-104    0.54725  0.94883  1.56     296     281     514      536   1.81
BEL      1975-1979    105-109    0.68421  0.97618  1.34      15      15      22       22   1.46
BEL      1975-1979    110+       0.78369  1.00000  1.28       0       0       0        0   1.28
BEL      1980-1984        0      0.00941  0.00934  0.13  100000     934   99188  7715449  77.15
BEL      1980-1984      1-4      0.00052  0.00206  1.61   99066     204  395776  7616262  76.88
BEL      1980-1984      5-9      0.00023  0.00117  2.37   98862     115  494007  7220485  73.04
BEL      1980-1984     10-14     0.00023  0.00113  2.51   98747     112  493455  6726479  68.12
BEL      1980-1984     15-19     0.00038  0.00192  2.72   98635     189  492743  6233023  63.19
BEL      1980-1984     20-24     0.00048  0.00238  2.51   98446     235  491645  5740280  58.31
BEL      1980-1984     25-29     0.00055  0.00273  2.60   98211     269  490411  5248635  53.44
BEL      1980-1984     30-34     0.00078  0.00387  2.63   97943     379  488816  4758224  48.58
BEL      1980-1984     35-39     0.00114  0.00566  2.66   97563     553  486525  4269408  43.76
BEL      1980-1984     40-44     0.00178  0.00889  2.70   97011     862  483073  3782883  38.99
BEL      1980-1984     45-49     0.00268  0.01331  2.67   96149    1280  477761  3299810  34.32
BEL      1980-1984     50-54     0.00418  0.02072  2.64   94869    1965  469710  2822049  29.75
BEL      1980-1984     55-59     0.00643  0.03169  2.65   92903    2944  457592  2352339  25.32
BEL      1980-1984     60-64     0.01005  0.04911  2.69   89959    4417  439607  1894747  21.06
BEL      1980-1984     65-69     0.01659  0.07986  2.67   85541    6831  411820  1455140  17.01
BEL      1980-1984     70-74     0.02860  0.13411  2.69   78710   10556  369139  1043320  13.26
BEL      1980-1984     75-79     0.05288  0.23498  2.63   68154   16015  302865   674181   9.89
BEL      1980-1984     80-84     0.09572  0.38707  2.53   52139   20181  210833   371315   7.12
BEL      1980-1984     85-89     0.16377  0.57216  2.37   31958   18285  111652   160482   5.02
BEL      1980-1984     90-94     0.25341  0.73602  2.15   13673   10063   39711    48830   3.57
BEL      1980-1984     95-99     0.38144  0.87060  1.88    3609    3142    8238     9118   2.53
BEL      1980-1984    100-104    0.52385  0.94171  1.60     467     440     840      880   1.89
BEL      1980-1984    105-109    0.66382  0.97334  1.37      27      26      40       41   1.50
BEL      1980-1984    110+       0.76737  1.00000  1.30       1       1       1        1   1.30
BEL      1985-1989        0      0.00788  0.00782  0.13  100000     782   99322  7845668  78.46
BEL      1985-1989      1-4      0.00036  0.00146  1.60   99218     145  396524  7746347  78.07
BEL      1985-1989      5-9      0.00018  0.00092  2.56   99073      92  495142  7349823  74.19
BEL      1985-1989     10-14     0.00018  0.00090  2.70   98981      89  494702  6854681  69.25
BEL      1985-1989     15-19     0.00034  0.00168  2.73   98892     166  494085  6359979  64.31
BEL      1985-1989     20-24     0.00045  0.00224  2.58   98726     221  493097  5865893  59.42
BEL      1985-1989     25-29     0.00052  0.00257  2.57   98505     253  491912  5372796  54.54
BEL      1985-1989     30-34     0.00069  0.00346  2.71   98252     340  490482  4880884  49.68
BEL      1985-1989     35-39     0.00104  0.00520  2.70   97912     509  488385  4390401  44.84
BEL      1985-1989     40-44     0.00169  0.00840  2.64   97402     818  485078  3902016  40.06
BEL      1985-1989     45-49     0.00253  0.01256  2.67   96585    1213  480094  3416938  35.38
BEL      1985-1989     50-54     0.00362  0.01795  2.63   95371    1712  472807  2936844  30.79
BEL      1985-1989     55-59     0.00561  0.02771  2.66   93660    2595  462237  2464037  26.31
BEL      1985-1989     60-64     0.00878  0.04302  2.66   91064    3918  446163  2001800  21.98
BEL      1985-1989     65-69     0.01445  0.06992  2.68   87147    6094  421584  1555636  17.85
BEL      1985-1989     70-74     0.02536  0.11972  2.67   81053    9703  382608  1134053  13.99
BEL      1985-1989     75-79     0.04602  0.20773  2.66   71350   14822  322072   751444  10.53
BEL      1985-1989     80-84     0.08554  0.35404  2.57   56528   20013  233970   429373   7.60
BEL      1985-1989     85-89     0.14777  0.53448  2.41   36515   19516  132070   195403   5.35
BEL      1985-1989     90-94     0.24110  0.71842  2.19   16998   12212   50650    63333   3.73
BEL      1985-1989     95-99     0.36129  0.85553  1.92    4786    4095   11334    12683   2.65
BEL      1985-1989    100-104    0.50508  0.93547  1.63     691     647    1281     1349   1.95
BEL      1985-1989    105-109    0.64935  0.97120  1.39      45      43      67       68   1.53
BEL      1985-1989    110+       0.75729  1.00000  1.32       1       1       2        2   1.32
BEL      1990-1994        0      0.00684  0.00680  0.13  100000     680   99412  7964661  79.65
BEL      1990-1994      1-4      0.00029  0.00116  1.57   99320     116  397000  7865250  79.19
BEL      1990-1994      5-9      0.00016  0.00081  2.45   99205      81  495818  7468249  75.28
BEL      1990-1994     10-14     0.00016  0.00080  2.72   99124      79  495440  6972431  70.34
BEL      1990-1994     15-19     0.00034  0.00169  2.78   99045     167  494853  6476992  65.39
BEL      1990-1994     20-24     0.00044  0.00218  2.57   98878     216  493864  5982139  60.50
BEL      1990-1994     25-29     0.00045  0.00223  2.58   98662     220  492778  5488275  55.63
