Life tables (period 5x10), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
DNK      1930-1939     50-54     0.00898  0.04397  2.63   81645    3590  399718  1982582  24.28
DNK      1930-1939     55-59     0.01328  0.06437  2.64   78055    5024  378429  1582864  20.28
DNK      1930-1939     60-64     0.02083  0.09928  2.65   73031    7251  348089  1204436  16.49
DNK      1930-1939     65-69     0.03370  0.15601  2.63   65780   10263  304564   856347  13.02
DNK      1930-1939     70-74     0.05681  0.25001  2.60   55518   13880  244343   551783   9.94
DNK      1930-1939     75-79     0.09403  0.38070  2.50   41638   15852  168586   307440   7.38
DNK      1930-1939     80-84     0.15023  0.53919  2.38   25786   13904   92550   138854   5.38
DNK      1930-1939     85-89     0.22969  0.69820  2.19   11883    8296   36120    46305   3.90
DNK      1930-1939     90-94     0.33498  0.83055  1.97    3586    2979    8892    10185   2.84
DNK      1930-1939     95-99     0.46095  0.91585  1.71     608     557    1207     1293   2.13
DNK      1930-1939    100-104    0.59132  0.95935  1.48      51      49      83       86   1.68
DNK      1930-1939    105-109    0.71112  0.97917  1.30       2       2       3        3   1.40
DNK      1930-1939    110+       0.79722  1.00000  1.25       0       0       0        0   1.25
DNK      1940-1949        0      0.03968  0.03846  0.20  100000    3846   96926  6862920  68.63
DNK      1940-1949      1-4      0.00204  0.00812  1.43   96154     781  382605  6765995  70.37
DNK      1940-1949      5-9      0.00064  0.00320  2.32   95373     305  476048  6383389  66.93
DNK      1940-1949     10-14     0.00056  0.00281  2.50   95068     267  474675  5907341  62.14
DNK      1940-1949     15-19     0.00101  0.00502  2.79   94801     476  472956  5432667  57.31
DNK      1940-1949     20-24     0.00148  0.00738  2.58   94325     696  469943  4959711  52.58
DNK      1940-1949     25-29     0.00177  0.00879  2.56   93630     823  466138  4489768  47.95
DNK      1940-1949     30-34     0.00208  0.01034  2.55   92806     960  461684  4023630  43.36
DNK      1940-1949     35-39     0.00268  0.01329  2.55   91846    1221  456241  3561945  38.78
DNK      1940-1949     40-44     0.00338  0.01674  2.60   90626    1517  449483  3105705  34.27
DNK      1940-1949     45-49     0.00503  0.02483  2.63   89108    2213  440296  2656221  29.81
DNK      1940-1949     50-54     0.00723  0.03552  2.64   86895    3087  427180  2215926  25.50
DNK      1940-1949     55-59     0.01099  0.05355  2.65   83809    4488  408495  1788746  21.34
DNK      1940-1949     60-64     0.01785  0.08570  2.68   79321    6798  380804  1380251  17.40
DNK      1940-1949     65-69     0.02967  0.13866  2.65   72523   10056  338968   999447  13.78
DNK      1940-1949     70-74     0.05051  0.22548  2.62   62467   14085  278870   660479  10.57
DNK      1940-1949     75-79     0.08286  0.34375  2.52   48382   16631  200706   381609   7.89
DNK      1940-1949     80-84     0.13889  0.51041  2.40   31751   16206  116683   180903   5.70
DNK      1940-1949     85-89     0.21239  0.67035  2.25   15545   10420   49063    64220   4.13
DNK      1940-1949     90-94     0.32028  0.81496  1.99    5124    4176   13039    15157   2.96
DNK      1940-1949     95-99     0.43760  0.90414  1.76     948     857    1959     2118   2.23
DNK      1940-1949    100-104    0.56792  0.95366  1.52      91      87     153      159   1.75
DNK      1940-1949    105-109    0.69056  0.97663  1.33       4       4       6        6   1.44
DNK      1940-1949    110+       0.78025  1.00000  1.28       0       0       0        0   1.28
DNK      1950-1959        0      0.02245  0.02202  0.13  100000    2202   98092  7297638  72.98
DNK      1950-1959      1-4      0.00098  0.00390  1.49   97798     382  390231  7199546  73.62
DNK      1950-1959      5-9      0.00033  0.00166  2.33   97416     161  486648  6809315  69.90
DNK      1950-1959     10-14     0.00027  0.00136  2.62   97255     132  485959  6322666  65.01
DNK      1950-1959     15-19     0.00044  0.00219  2.66   97122     213  485114  5836708  60.10
DNK      1950-1959     20-24     0.00055  0.00276  2.63   96909     268  483912  5351594  55.22
DNK      1950-1959     25-29     0.00080  0.00401  2.72   96642     387  482326  4867682  50.37
DNK      1950-1959     30-34     0.00112  0.00558  2.62   96255     537  479993  4385356  45.56
DNK      1950-1959     35-39     0.00157  0.00783  2.64   95718     750  476821  3905363  40.80
DNK      1950-1959     40-44     0.00233  0.01161  2.64   94968    1102  472244  3428542  36.10
DNK      1950-1959     45-49     0.00372  0.01846  2.66   93866    1733  465273  2956298  31.49
DNK      1950-1959     50-54     0.00556  0.02745  2.64   92133    2529  454711  2491025  27.04
DNK      1950-1959     55-59     0.00848  0.04160  2.67   89605    3728  439339  2036314  22.73
DNK      1950-1959     60-64     0.01393  0.06745  2.65   85877    5792  415771  1596976  18.60
DNK      1950-1959     65-69     0.02381  0.11282  2.68   80085    9035  379459  1181204  14.75
DNK      1950-1959     70-74     0.04233  0.19247  2.64   71050   13675  323014   801745  11.28
DNK      1950-1959     75-79     0.07531  0.31826  2.57   57375   18260  242460   478731   8.34
DNK      1950-1959     80-84     0.12502  0.47437  2.46   39115   18555  148412   236271   6.04
DNK      1950-1959     85-89     0.20265  0.65311  2.28   20560   13428   66263    87860   4.27
DNK      1950-1959     90-94     0.31030  0.81019  2.05    7132    5778   18621    21597   3.03
DNK      1950-1959     95-99     0.44475  0.90903  1.75    1354    1231    2767     2975   2.20
DNK      1950-1959    100-104    0.58705  0.95898  1.49     123     118     201      208   1.69
DNK      1950-1959    105-109    0.71761  0.98019  1.29       5       5       7        7   1.39
DNK      1950-1959    110+       0.80960  1.00000  1.24       0       0       0        0   1.24
DNK      1960-1969        0      0.01564  0.01543  0.12  100000    1543   98637  7483326  74.83
DNK      1960-1969      1-4      0.00072  0.00287  1.64   98457     283  393159  7384689  75.00
DNK      1960-1969      5-9      0.00032  0.00160  2.33   98174     157  490450  6991530  71.22
DNK      1960-1969     10-14     0.00024  0.00120  2.43   98017     118  489781  6501080  66.33
DNK      1960-1969     15-19     0.00039  0.00194  2.71   97899     190  489058  6011299  61.40
DNK      1960-1969     20-24     0.00041  0.00203  2.58   97708     198  488064  5522242  56.52
DNK      1960-1969     25-29     0.00057  0.00282  2.69   97510     275  486917  5034178  51.63
DNK      1960-1969     30-34     0.00088  0.00440  2.69   97235     427  485190  4547260  46.77
DNK      1960-1969     35-39     0.00145  0.00724  2.72   96808     701  482441  4062070  41.96
DNK      1960-1969     40-44     0.00220  0.01095  2.69   96107    1053  478098  3579629  37.25
DNK      1960-1969     45-49     0.00326  0.01618  2.64   95054    1538  471642  3101531  32.63
DNK      1960-1969     50-54     0.00489  0.02415  2.64   93516    2258  462243  2629889  28.12
DNK      1960-1969     55-59     0.00755  0.03708  2.64   91258    3384  448293  2167645  23.75
DNK      1960-1969     60-64     0.01211  0.05887  2.68   87874    5173  427362  1719353  19.57
DNK      1960-1969     65-69     0.02073  0.09891  2.68   82700    8180  394565  1291991  15.62
DNK      1960-1969     70-74     0.03692  0.16991  2.66   74521   12662  342974   897426  12.04
DNK      1960-1969     75-79     0.06488  0.28068  2.60   61859   17363  267624   554452   8.96
DNK      1960-1969     80-84     0.11369  0.44165  2.47   44496   19652  172848   286827   6.45
DNK      1960-1969     85-89     0.18488  0.61875  2.33   24844   15372   83149   113979   4.59
DNK      1960-1969     90-94     0.28457  0.77493  2.06    9472    7340   25794    30830   3.25
DNK      1960-1969     95-99     0.41118  0.88994  1.81    2132    1897    4614     5036   2.36
DNK      1960-1969    100-104    0.55034  0.94946  1.55     235     223     405      422   1.80
DNK      1960-1969    105-109    0.68336  0.97595  1.34      12      12      17       17   1.46
DNK      1960-1969    110+       0.78039  1.00000  1.28       0       0       0        0   1.28
DNK      1970-1979        0      0.00906  0.00899  0.13  100000     899   99219  7679359  76.79
DNK      1970-1979      1-4      0.00048  0.00193  1.73   99101     191  395973  7580140  76.49
DNK      1970-1979      5-9      0.00029  0.00146  2.35   98910     144  494170  7184167  72.63
DNK      1970-1979     10-14     0.00022  0.00111  2.70   98766     109  493578  6689997  67.74
DNK      1970-1979     15-19     0.00039  0.00195  2.49   98657     192  492802  6196419  62.81
DNK      1970-1979     20-24     0.00044  0.00218  2.51   98465     215  491788  5703617  57.93
DNK      1970-1979     25-29     0.00049  0.00242  2.58   98250     238  490672  5211829  53.05
DNK      1970-1979     30-34     0.00075  0.00375  2.72   98012     368  489217  4721157  48.17
DNK      1970-1979     35-39     0.00120  0.00598  2.67   97644     584  486857  4231940  43.34
DNK      1970-1979     40-44     0.00216  0.01074  2.70   97060    1043  482905  3745082  38.59
DNK      1970-1979     45-49     0.00345  0.01709  2.69   96017    1641  476303  3262177  33.97
DNK      1970-1979     50-54     0.00518  0.02558  2.64   94376    2414  466178  2785874  29.52
DNK      1970-1979     55-59     0.00747  0.03669  2.63   91962    3374  451829  2319696  25.22
DNK      1970-1979     60-64     0.01129  0.05498  2.65   88588    4870  431491  1867868  21.08
DNK      1970-1979     65-69     0.01749  0.08403  2.66   83718    7035  402099  1436377  17.16
DNK      1970-1979     70-74     0.02960  0.13835  2.64   76684   10609  358354  1034278  13.49
DNK      1970-1979     75-79     0.05140  0.22898  2.62   66075   15129  294363   675924  10.23
DNK      1970-1979     80-84     0.08800  0.36175  2.54   50945   18429  209428   381560   7.49
DNK      1970-1979     85-89     0.15081  0.54236  2.41   32516   17635  116937   172133   5.29
DNK      1970-1979     90-94     0.24195  0.71757  2.17   14881   10678   44132    55196   3.71
DNK      1970-1979     95-99     0.36409  0.85761  1.92    4203    3604    9900    11064   2.63
DNK      1970-1979    100-104    0.50668  0.93593  1.63     598     560    1105     1164   1.95
DNK      1970-1979    105-109    0.64947  0.97117  1.39      38      37      57       59   1.53
DNK      1970-1979    110+       0.75638  1.00000  1.32       1       1       1        1   1.32
DNK      1980-1989        0      0.00692  0.00688  0.13  100000     688   99405  7756521  77.57
DNK      1980-1989      1-4      0.00042  0.00166  1.55   99312     165  396844  7657116  77.10
DNK      1980-1989      5-9      0.00018  0.00089  2.39   99147      88  495505  7260272  73.23
DNK      1980-1989     10-14     0.00018  0.00089  2.63   99059      88  495086  6764767  68.29
DNK      1980-1989     15-19     0.00032  0.00160  2.71   98971     159  494491  6269682  63.35
DNK      1980-1989     20-24     0.00039  0.00195  2.59   98812     193  493596  5775190  58.45
DNK      1980-1989     25-29     0.00050  0.00252  2.61   98619     248  492503  5281594  53.56
DNK      1980-1989     30-34     0.00076  0.00378  2.66   98371     372  490983  4789091  48.68
DNK      1980-1989     35-39     0.00116  0.00578  2.74   97999     566  488716  4298109  43.86
DNK      1980-1989     40-44     0.00196  0.00975  2.78   97432     950  485059  3809392  39.10
DNK      1980-1989     45-49     0.00329  0.01631  2.70   96483    1573  478802  3324333  34.46
DNK      1980-1989     50-54     0.00531  0.02622  2.70   94910    2488  468834  2845531  29.98
DNK      1980-1989     55-59     0.00799  0.03922  2.64   92421    3625  453550  2376697  25.72
DNK      1980-1989     60-64     0.01173  0.05708  2.64   88796    5069  431997  1923148  21.66
DNK      1980-1989     65-69     0.01732  0.08318  2.62   83728    6965  402086  1491151  17.81
DNK      1980-1989     70-74     0.02717  0.12761  2.63   76763    9796  360580  1089064  14.19
DNK      1980-1989     75-79     0.04514  0.20392  2.63   66967   13656  302502   728484  10.88
DNK      1980-1989     80-84     0.07861  0.32995  2.57   53311   17590  223764   425983   7.99
DNK      1980-1989     85-89     0.13526  0.50235  2.44   35721   17944  132668   202219   5.66
DNK      1980-1989     90-94     0.22620  0.69399  2.22   17777   12337   54541    69551   3.91
DNK      1980-1989     95-99     0.34485  0.84187  1.96    5440    4580   13280    15010   2.76
DNK      1980-1989    100-104    0.48882  0.92945  1.67     860     799    1636     1731   2.01
DNK      1980-1989    105-109    0.63591  0.96903  1.41      61      59      92       95   1.57
DNK      1980-1989    110+       0.74720  1.00000  1.34       2       2       3        3   1.34
DNK      1990-1999        0      0.00502  0.00500  0.14  100000     500   99569  7820098  78.20
DNK      1990-1999      1-4      0.00028  0.00111  1.57   99500     110  397730  7720529  77.59
DNK      1990-1999      5-9      0.00012  0.00062  2.44   99389      61  496789  7322799  73.68
DNK      1990-1999     10-14     0.00014  0.00072  2.58   99328      72  496466  6826010  68.72
DNK      1990-1999     15-19     0.00026  0.00131  2.90   99256     130  496008  6329544  63.77
DNK      1990-1999     20-24     0.00032  0.00158  2.47   99126     156  495236  5833536  58.85
DNK      1990-1999     25-29     0.00040  0.00198  2.79   98970     196  494418  5338299  53.94
DNK      1990-1999     30-34     0.00059  0.00293  2.69   98774     289  493202  4843882  49.04
DNK      1990-1999     35-39     0.00105  0.00524  2.72   98485     516  491249  4350680  44.18
DNK      1990-1999     40-44     0.00175  0.00874  2.67   97969     856  487850  3859431  39.39
DNK      1990-1999     45-49     0.00280  0.01390  2.68   97113    1350  482437  3371581  34.72
DNK      1990-1999     50-54     0.00451  0.02232  2.66   95764    2137  473813  2889144  30.17
DNK      1990-1999     55-59     0.00729  0.03586  2.67   93627    3357  460308  2415331  25.80
DNK      1990-1999     60-64     0.01197  0.05823  2.67   90269    5256  439090  1955023  21.66
DNK      1990-1999     65-69     0.01856  0.08890  2.63   85013    7558  407160  1515933  17.83
DNK      1990-1999     70-74     0.02820  0.13210  2.61   77455   10232  362835  1108774  14.31
DNK      1990-1999     75-79     0.04440  0.20064  2.60   67224   13488  303742   745939  11.10
DNK      1990-1999     80-84     0.07468  0.31616  2.58   53736   16989  227483   442197   8.23
DNK      1990-1999     85-89     0.12841  0.48404  2.46   36747   17787  138520   214713   5.84
DNK      1990-1999     90-94     0.21836  0.68414  2.27   18960   12971   59401    76193   4.02
DNK      1990-1999     95-99     0.33835  0.83636  1.98    5989    5009   14803    16792   2.80
DNK      1990-1999    100-104    0.48420  0.92781  1.68     980     909    1878     1989   2.03
DNK      1990-1999    105-109    0.63405  0.96881  1.42      71      69     108      111   1.57
DNK      1990-1999    110+       0.74750  1.00000  1.34       2       2       3        3   1.34
DNK      2000-2009        0      0.00383  0.00382  0.14  100000     382   99672  8010386  80.10
DNK      2000-2009      1-4      0.00020  0.00079  1.49   99618      79  398274  7910714  79.41
DNK      2000-2009      5-9      0.00008  0.00039  2.51   99539      39  497598  7512440  75.47
DNK      2000-2009     10-14     0.00010  0.00048  2.72   99500      48  497392  7014842  70.50
DNK      2000-2009     15-19     0.00022  0.00109  2.67   99452     108  497010  6517450  65.53
DNK      2000-2009     20-24     0.00024  0.00119  2.61   99344     118  496439  6020440  60.60
DNK      2000-2009     25-29     0.00031  0.00155  2.63   99226     154  495764  5524002  55.67
DNK      2000-2009     30-34     0.00041  0.00207  2.68   99072     205  494884  5028237  50.75
DNK      2000-2009     35-39     0.00074  0.00368  2.67   98867     364  493488  4533354  45.85
DNK      2000-2009     40-44     0.00126  0.00626  2.73   98503     617  491115  4039866  41.01
DNK      2000-2009     45-49     0.00228  0.01135  2.73   97886    1111  486913  3548751  36.25
DNK      2000-2009     50-54     0.00372  0.01844  2.70   96775    1784  479778  3061837  31.64
DNK      2000-2009     55-59     0.00570  0.02812  2.64   94991    2672  468656  2582060  27.18
DNK      2000-2009     60-64     0.00890  0.04361  2.66   92320    4026  452171  2113404  22.89
DNK      2000-2009     65-69     0.01472  0.07118  2.68   88294    6285  426863  1661233  18.81
DNK      2000-2009     70-74     0.02460  0.11628  2.65   82009    9536  387621  1234370  15.05
DNK      2000-2009     75-79     0.04030  0.18379  2.61   72473   13320  330555   846749  11.68
DNK      2000-2009     80-84     0.06691  0.28783  2.57   59153   17026  254460   516194   8.73
DNK      2000-2009     85-89     0.11638  0.45076  2.50   42127   18989  163166   261734   6.21
DNK      2000-2009     90-94     0.20184  0.65342  2.30   23138   15119   74904    98568   4.26
DNK      2000-2009     95-99     0.31864  0.81760  2.02    8019    6556   20576    23664   2.95
DNK      2000-2009    100-104    0.46398  0.91931  1.72    1463    1345    2898     3088   2.11
DNK      2000-2009    105-109    0.61684  0.96576  1.44     118     114     185      190   1.61
DNK      2000-2009    110+       0.73431  1.00000  1.36       4       4       6        6   1.36
DNK      2010-2019        0      0.00320  0.00319  0.14  100000     319   99726  8253372  82.53
DNK      2010-2019      1-4      0.00011  0.00045  1.51   99681      45  398612  8153646  81.80
DNK      2010-2019      5-9      0.00007  0.00033  2.40   99636      33  498095  7755034  77.83
DNK      2010-2019     10-14     0.00006  0.00029  2.62   99603      29  497947  7256939  72.86
DNK      2010-2019     15-19     0.00014  0.00069  2.60   99574      69  497705  6758992  67.88
DNK      2010-2019     20-24     0.00019  0.00093  2.51   99505      92  497297  6261288  62.92
DNK      2010-2019     25-29     0.00021  0.00103  2.74   99413     102  496834  5763991  57.98
DNK      2010-2019     30-34     0.00033  0.00163  2.60   99311     162  496164  5267157  53.04
DNK      2010-2019     35-39     0.00048  0.00239  2.74   99149     237  495206  4770993  48.12
DNK      2010-2019     40-44     0.00085  0.00424  2.71   98911     419  493597  4275787  43.23
DNK      2010-2019     45-49     0.00150  0.00748  2.73   98492     737  490792  3782190  38.40
DNK      2010-2019     50-54     0.00270  0.01340  2.74   97755    1310  485815  3291398  33.67
DNK      2010-2019     55-59     0.00446  0.02206  2.67   96446    2128  477276  2805583  29.09
DNK      2010-2019     60-64     0.00709  0.03489  2.66   94318    3291  463899  2328307  24.69
DNK      2010-2019     65-69     0.01086  0.05292  2.63   91027    4817  443717  1864408  20.48
DNK      2010-2019     70-74     0.01745  0.08386  2.68   86210    7230  414288  1420691  16.48
DNK      2010-2019     75-79     0.03096  0.14443  2.68   78981   11407  368463  1006403  12.74
DNK      2010-2019     80-84     0.05689  0.25069  2.63   67573   16940  297775   637939   9.44
DNK      2010-2019     85-89     0.10126  0.40540  2.54   50633   20527  202712   340165   6.72
DNK      2010-2019     90-94     0.18252  0.61554  2.36   30107   18532  101535   137453   4.57
